Date,Close/Last,Volume,Open,High,Low
09/19/2024,$565.18,917669,$566.47,$567.525,$562.1629
09/18/2024,$565.49,731817,$566.32,$569.54,$562.28
09/17/2024,$567.01,739890,$566.66,$568.11,$563.6001
09/16/2024,$572.92,597813,$574.41,$577.00,$568.9901
09/13/2024,$569.91,638809,$567.00,$572.4554,$564.53
09/12/2024,$568.27,739418,$565.00,$568.97,$563.90
09/11/2024,$566.96,809242,$571.20,$572.41,$561.0701
09/10/2024,$572.19,756528,$577.56,$577.8525,$570.42
09/09/2024,$576.57,810168,$567.51,$578.00,$567.48
09/06/2024,$566.63,976688,$569.05,$572.11,$564.95
09/05/2024,$568.59,841029,$575.20,$575.92,$564.41
09/04/2024,$574.78,941774,$569.34,$578.73,$568.72
09/03/2024,$567.22,1267110,$567.33,$572.00,$565.19
08/30/2024,$568.10,1082809,$564.97,$569.09,$562.55
08/29/2024,$566.85,662462,$564.00,$568.57,$563.00
08/28/2024,$563.98,829310,$562.20,$568.73,$561.78
08/27/2024,$560.41,749831,$559.45,$562.1901,$557.02
08/26/2024,$558.10,795360,$556.11,$560.14,$556.11
08/23/2024,$555.01,870355,$558.00,$558.87,$552.78
08/22/2024,$557.03,774578,$554.18,$558.1801,$553.2701
08/21/2024,$553.76,883062,$558.38,$559.9899,$553.31
08/20/2024,$557.01,972254,$557.97,$558.90,$550.96
08/19/2024,$558.39,709735,$555.32,$562.76,$555.25
08/16/2024,$560.13,912022,$561.30,$562.425,$557.00
08/15/2024,$560.29,974590,$561.80,$564.08,$558.83
08/14/2024,$563.22,796727,$558.08,$564.22,$557.00
08/13/2024,$559.42,793610,$556.90,$559.69,$552.31
08/12/2024,$556.91,793920,$551.07,$557.56,$550.40
08/09/2024,$551.58,825286,$552.16,$553.6107,$548.1295
08/08/2024,$551.62,846337,$545.51,$553.685,$543.69
08/07/2024,$548.51,1306584,$539.87,$552.17,$536.7374
08/06/2024,$541.56,1033745,$545.98,$549.48,$541.14
08/05/2024,$545.38,1683773,$553.16,$562.60,$538.24
08/02/2024,$548.77,1484756,$551.12,$561.12,$541.39
08/01/2024,$548.86,1271748,$544.04,$549.12,$540.69
07/31/2024,$541.92,1481529,$543.00,$547.00,$538.18
07/30/2024,$537.66,1234234,$527.95,$538.46,$525.03
07/29/2024,$527.64,961345,$523.00,$529.46,$519.26
07/26/2024,$524.80,1141310,$522.29,$528.64,$520.011
07/25/2024,$521.40,1923901,$515.00,$526.69,$512.87
07/24/2024,$515.20,2580066,$505.00,$519.59,$501.41
07/23/2024,$501.29,2579132,$488.84,$501.77,$482.86
07/22/2024,$474.59,881562,$475.00,$476.13,$472.85
07/19/2024,$474.92,889361,$479.54,$479.54,$472.8143
07/18/2024,$476.00,981061,$474.50,$480.86,$473.015
07/17/2024,$476.07,1123060,$470.00,$476.775,$469.7045
07/16/2024,$468.58,736547,$463.75,$469.19,$463.75
07/15/2024,$463.88,783092,$466.71,$467.25,$462.78
07/12/2024,$463.73,579436,$462.36,$464.90,$459.53
07/11/2024,$460.38,1132976,$459.92,$465.77,$456.11
07/10/2024,$461.01,655973,$460.37,$461.39,$457.25
07/09/2024,$460.30,537209,$461.70,$462.6199,$459.76
07/08/2024,$461.76,447867,$462.68,$464.57,$461.12
07/05/2024,$462.16,631595,$464.98,$465.00,$459.69
07/03/2024,$466.03,313283,$465.49,$466.47,$464.1298
07/02/2024,$465.70,502492,$465.60,$466.67,$464.0201
07/01/2024,$466.44,562562,$470.77,$471.68,$464.76
06/28/2024,$467.10,3472549,$470.05,$471.7499,$464.87
06/27/2024,$467.13,871215,$468.88,$468.88,$465.305
06/26/2024,$466.99,932061,$467.00,$468.10,$463.72
06/25/2024,$468.07,715816,$470.82,$471.62,$466.66
06/24/2024,$471.51,1031607,$468.96,$475.69,$467.82
06/21/2024,$467.60,3365244,$467.15,$469.80,$463.65
06/20/2024,$466.34,1041412,$460.00,$467.4899,$459.16
06/18/2024,$460.00,658084,$459.80,$460.70,$457.39
06/17/2024,$459.01,669784,$457.75,$459.19,$456.305
06/14/2024,$458.34,702880,$456.50,$458.56,$454.44
06/13/2024,$458.56,742025,$458.64,$459.75,$456.01
06/12/2024,$459.11,1026596,$462.30,$463.23,$457.665
06/11/2024,$462.80,908416,$465.68,$466.5834,$462.575
06/10/2024,$467.46,900460,$470.75,$470.75,$465.755
06/07/2024,$470.13,1042800,$468.81,$475.29,$468.62
06/06/2024,$468.62,768313,$465.23,$469.79,$464.35
06/05/2024,$465.23,915412,$468.42,$468.85,$463.618
06/04/2024,$468.89,845778,$467.51,$470.16,$466.16
06/03/2024,$467.60,990132,$466.00,$470.52,$465.01
05/31/2024,$470.34,1651560,$460.90,$470.36,$459.49
05/30/2024,$460.94,1173703,$455.00,$462.94,$455.00
05/29/2024,$452.72,1267964,$455.98,$456.00,$451.80
05/28/2024,$458.48,1150758,$465.61,$466.00,$457.25
05/24/2024,$467.35,513802,$467.67,$468.66,$465.47
05/23/2024,$467.08,866955,$468.09,$469.68,$466.23
05/22/2024,$469.71,548809,$467.47,$469.90,$466.78
05/21/2024,$468.31,558976,$468.00,$469.12,$466.84
05/20/2024,$467.08,735291,$467.77,$468.77,$464.92
05/17/2024,$466.20,677219,$465.84,$467.00,$463.15
05/16/2024,$464.83,1130786,$463.60,$468.32,$453.00
05/15/2024,$464.08,804062,$466.28,$467.40,$463.51
05/14/2024,$467.18,565691,$471.11,$471.11,$466.80
05/13/2024,$470.56,634358,$469.88,$472.345,$469.50
05/10/2024,$468.88,482564,$469.00,$470.62,$467.975
05/09/2024,$468.39,595046,$466.08,$468.76,$465.2101
05/08/2024,$466.16,599051,$467.50,$468.00,$463.78
05/07/2024,$466.68,723436,$464.00,$466.81,$463.16
05/06/2024,$462.78,796391,$463.16,$463.4999,$460.18
05/03/2024,$461.91,910781,$462.93,$462.93,$457.1701
05/02/2024,$463.20,1011394,$461.10,$463.60,$459.00
05/01/2024,$461.73,995050,$462.61,$465.40,$460.56
04/30/2024,$464.93,711757,$467.08,$467.975,$463.615
04/29/2024,$467.55,951555,$461.99,$467.65,$461.955
04/26/2024,$461.29,857964,$463.90,$466.00,$459.17
04/25/2024,$464.78,927710,$457.95,$465.60,$457.5263
04/24/2024,$459.14,1018853,$462.70,$463.69,$456.06
04/23/2024,$460.08,1789487,$466.11,$473.54,$457.66
04/22/2024,$461.33,1820925,$465.23,$469.54,$460.41
