Date,Close/Last,Volume,Open,High,Low
05/13/2024,$356.68,2051224,$354.80,$358.55,$354.37
05/10/2024,$354.79,2210787,$355.00,$357.51,$353.5226
05/09/2024,$351.78,3208947,$345.92,$352.88,$345.43
05/08/2024,$344.50,2260496,$340.00,$346.27,$338.74
05/07/2024,$345.00,1965752,$344.47,$348.54,$343.395
05/06/2024,$342.10,1653860,$340.87,$342.5499,$339.70
05/03/2024,$336.75,1977087,$338.09,$341.61,$334.98
05/02/2024,$335.44,2492004,$333.52,$336.16,$329.25
05/01/2024,$331.07,3520821,$333.38,$338.495,$330.74
04/30/2024,$334.57,4201677,$347.02,$347.77,$333.12
04/29/2024,$349.80,2213594,$343.98,$350.9499,$343.98
04/26/2024,$343.38,3324630,$338.44,$345.50,$338.33
